id,Title,Content,Date,Permalink,Categories,Tags
9585,Foto Friday - Door at Mission San Jose,"This is another door at Mission San Jose in San Antonio. Captured with Canon 7D Mark II and Sigma 12-24.

[phototext]
<p style=""text-align: center;""><a href=""http://photos.ericbrown.com/p930535970/h6AA28099#h6aa28099"" target=""_blank"">Buy a copy of Door at Mission San Jose</a></p>
<a href=""http://photos.ericbrown.com/p930535970/h6AA28099"" target=""_blank"" rel=""attachment wp-att-9586""><img class=""aligncenter wp-image-9586 size-full"" src=""http://ericbrown.com/wp-content/uploads/2016/03/24745486412_9bd790847d_z.jpg"" alt=""Door at Mission San Jose"" width=""633"" height=""640"" /></a>",20160311,http://ericbrown.com/foto-friday-door-mission-san-jose.htm,Foto Friday,mission san jose|san antonio
9591,Will marketing continue to grow their share of the technology budget?,"<img class=""alignleft wp-image-9594 size-medium"" src=""http://ericbrown.com/wp-content/uploads/2016/03/marketing-martech-operations-e1438547961450-300x300.jpg"" alt=""marketing technology budget"" width=""300"" height=""300"" />If you are involved with marketing and/or technology in any large organization, you most likely are hearing a lot about marketing technology (MarTech) and the 'explosion' of MarTech people, technology, projects....and budgets. There are some folks out there who claim that within a few years, <a href=""http://my.gartner.com/portal/server.pt%3Fopen%3D512%26objID%3D202%26mode%3D2%26PageID%3D5553%26ref%3Dwebinar-rss%26resId%3D1871515"" target=""_blank"">marketing will be spending more on IT than the CIO</a> but many IT professionals I speak with just have a hard time accepting that marketing will ever drive more spend on tech than IT does/will.

My response to these folks is simple: <strong><em>It is already here</em></strong>.

Let's take a second to think about some of the higher priority items for the IT group. According to the <a href=""http://www.scribd.com/doc/295616740/State-of-the-CIO-2016"" target=""_blank"">2016 State of the CIO</a> report from IDG, the top 3 priority items for CIO's in the coming year are:
<ul>
	<li>Complete a major enterprise project</li>
	<li>Help reach a specific goal for corporate growth</li>
	<li>Upgrade IT security</li>
</ul>
Those first two items are pretty broad and specific to each organization, but they could easily relate to MarTech projects. For the last item on IT security upgrades, the report says that about 12% of the IT budget will be spent on upgrading IT security (which seems low to me, but I'm not as close to security as I am to other parts of IT).

Another nice little nugget of knowledge from the <a href=""http://www.scribd.com/doc/295616740/State-of-the-CIO-2016"" target=""_blank"">2016 State of the CIO</a> report is the following:
<blockquote>57% of the total dollars invested in tech is now directly controlled by IT (and is expected to grow to 59% in the next 3 years).</blockquote>
One thing to notice with this particular stat - while the majority of budget is controlled by IT, there's no real detail in the report on where or how that money is spent other than to say that 33% of marketing's budget is currently set aside for technology.

All the numbers and data points mean very little without some context, which is what many IT professionals (and non-marketing people) lack.  The spend on MarTech five years ago was generally small. Marketing groups would spend money on content management systems, web analytics platforms and e-commerce systems but very few were investing money in large, enterprise-level systems. That has changed in most medium to large organizations. Today, marketing organizations are spending money are those enterprise systems because they now understand how important an integrated, enterprise platform can be for driving engagement and revenue.

Will marketing continue to grow their technology budget? I think so.  Will IT professionals continue to complain about that? Probably....but the majority will realize how important MarTech spend is to the future of the organization.",20160315,http://ericbrown.com/will-marketing-continue-grow-share-budget.htm,Information Technology|Technology Strategy|The New CIO,IT budget|IT security|Marketing Technology|martech
9599,Foto Friday - Great Blue Heron in Profile,"This is a Great Blue in Profile from a few years ago. Captured with Canon 7D and Canon 400mm 5.6 L

[phototext]

<img class=""aligncenter size-full wp-image-9600"" src=""http://ericbrown.com/wp-content/uploads/2016/03/24559852119_a4dd98fb97_z.jpg"" alt=""Great Blue Heron"" width=""640"" height=""436"" />",20160318,http://ericbrown.com/foto-friday-great-blue-heron-profile.htm,Foto Friday,Photography
9603,Foto Friday - Glacier Valley under the clouds,"This is another capture from our trip to Glacier. A few of the days we were there, the area was covered with either smoke or clouds, which made it difficult to get a good photograph. That said, this Black &amp; White turned out nicely.

[phototext]
<p style=""text-align: center;""><a href=""http://photos.ericbrown.com/p930535970/h679FAFF5"" target=""_blank"">Purchase a print of Glacier Valley under the clouds</a></p>
<a href=""http://photos.ericbrown.com/p930535970/h679FAFF5"" target=""_blank""><img class=""aligncenter wp-image-9604 size-full"" src=""http://ericbrown.com/wp-content/uploads/2016/03/24969014065_741d632221_z.jpg"" alt=""Glacier Valley under the clouds"" width=""640"" height=""418"" /></a>",20160325,http://ericbrown.com/foto-friday-glacier-valley-clouds.htm,Foto Friday,glacier national park|Photography
9607,Foto Friday - A Walk in the Meadow,"A meadow off of Camas Road in Glacier National Park.

[phototext]
<p style=""text-align: center;""><a href=""http://photos.ericbrown.com/p930535970/h66AAD13F#h66aad13f"" target=""_blank"">Buy a copy of A Walk in the Meadow</a></p>
<a href=""http://photos.ericbrown.com/p930535970/h66AAD13F"" rel=""attachment wp-att-9608""><img class=""aligncenter size-full wp-image-9608"" src=""http://ericbrown.com/wp-content/uploads/2016/04/25023838971_e7c41c3df2_z.jpg"" alt=""A meadow off of Camas Road in Glacier National Park."" width=""640"" height=""389"" /></a>",20160401,http://ericbrown.com/foto-friday-walk-meadow.htm,Foto Friday,glacier national park|Photography
9611,Five things the CEO wants to know about Big Data,"<img class=""alignleft wp-image-9613 size-medium"" src=""http://ericbrown.com/wp-content/uploads/2016/04/3b686_5NumberFiveInCircle-300x300.png"" alt=""Five things a CEO needs to know about big data"" width=""300"" height=""300"" />I spend a lot of time talking to companies about big data and data science. Many conversations are with people at the CxO level (CEO's, COO's, CFO's, etc etc) and usually revolve around basic discussions of big data and data analytics.   One of the things that has surprised me a little from these discussions is that these CxO level people have the same basic questions about big data.

Those of us who are consultants and practitioners within the big data space like to wax poetic about big data and data science like to think that 'this time is different' and that big data is really going to change things for the better for any company.   While that may be the case, there are still some very basic questions that need to be answered within every organization before any major investment is made. The questions that I hear most from CxO level people can be categorized into the following types of questions:
<ol>
	<li>What is it?</li>
	<li>Why do we care?</li>
	<li>How is this different than {insert name of previous approach here}?</li>
	<li>What is this going to cost?</li>
	<li>Who is going to manage this?</li>
</ol>
All valid questions and all questions that should be expected when any major initiatives are being discussed. Additionally, these questions shouldn't come as any surprise to anyone that's been around CxO level folks before...but they often come as a surprise to many technical people because many think that big data 'just makes sense' and should be implemented immediately. The problem with this line of thinking is that it is the exact same type of thinking that has led organizations down many other non-fruitful paths in the past.

For example, I can think back to my early days in telecom and remember my very first job out of college. I was a software tester working on a new hardware platform that was being designed / built to offload data traffic from the public telephone network (PSTN) onto an ATM network. This was cutting edge stuff at the time during the late 1990's when getting online meant to connect your modem to the PSTN.   The market research had been performed to show that a need existed for this and many discussions where held with technical people at many different telecom service companies. Everything looked great for this particular company until the time came to sell the product.  The CxO level people at these telecom companies were basically asking the questions I've listed above...and the answers weren't compelling enough to warrant an investment in this new, unproven technology.  Sadly, the company I worked for shut down this particular product line after finding no real interest in the product.

Some of you may be thinking that my example is quite different than big data, Sure, there <strong>are</strong> proven examples of big data initiatives bringing fantastic rewards for organizations - but there are also many other <a href=""http://www.cio.com/article/3003538/big-data/study-reveals-that-most-companies-are-failing-at-big-data.html"" target=""_blank"">examples of big data initiative failures</a> so it makes sense that companies are cautious when it comes to new technology /initiatives.

When it comes to your big data initiatives, can you answer the above five questions for your organization?",20160405,http://ericbrown.com/five-things-ceo-wants-know-big-data.htm,Big Data|Featured|Strategy|The New CIO,Big Data|CEO|CIO
9620,Revisting my Savi 745W headset,"<a href=""http://amzn.to/1SNNkqH"" rel=""attachment wp-att-9623""><img class=""alignleft size-medium wp-image-9623"" src=""http://ericbrown.com/wp-content/uploads/2016/04/savi_w745-276x300.png"" alt=""Savi headset"" width=""276"" height=""300"" /></a>In February 2012, I posted a review of a new headset that I had just purchased. The review, titled <a href=""http://ericbrown.com/plantronics-savi-w745-headset-a-review.htm"">Plantronics Savi W745 headset – a review</a>, provided a quick overview of the <a href=""http://amzn.to/25JlGlO"">745 headset </a>and I gave it the following recommendation:
<blockquote>This headset is easy to setup and is crystal clear.  Highly highly recommended. If you have multiple devices like I do, check this headset out…it is worth the money. More than worth the money.</blockquote>
I just wanted to do a follow-up to that review. Here we are a little over 4 years later and the <a href=""http://amzn.to/25JlGlO"" target=""_blank"">Plantronics Savi W745</a> is still going strong without a single problem. The headset has survived a move from Dallas to Tulsa, it has been dropped many times, thrown across the room (accidentally of course), had water spilled on it (more than once) and it just keeps working.

I've got the headset connected to a <a href=""http://amzn.to/1ozqcS1"">Cisco SPA525G VOIP</a> phone, my macbook pro via a usb cable for Skype /facetime calls and my iPhone via bluetooth. When I get a call on one device, all I have to do is hit the 'answer' button on the headset and I'm connected.

I couldn't be happier with the money I spent 4 years ago....and I'm quite surprised that an electronic device purchased 4 years still works.  That's actually the sad part isn't it? I expected to get about a year out of this headset and was happy when I got 2...but 4 years of daily use is phenomenal in the world we live in today.

To second my review from 4 years ago...if you are looking for a headset and have multiple devices, get this Savi headset (or an updated model if they have one...but I don't see any new versions out there).

&nbsp;",20160406,http://ericbrown.com/revisting-savi-740-headset.htm,Misc|Technology,745|headset|savi
9625,"Foto Friday - Mountains and the Lake, Glacier National Park","This is a landscape photo of Mount Grinnell from <a href=""http://glacierparkboats.com/tour/many-glacier/"" target=""_blank"">a boat on Swiftcurrent Lake</a>. There was quite a bit of haze around which made for some interesting lighting and colors. Captured with <a href=""http://amzn.to/1Xldbre"" target=""_blank"">Canon 7D Mark II</a> and <a href=""http://amzn.to/1Xld92L"" target=""_blank"">Sigma 12-24 II</a>.

[phototext]

&nbsp;
<p style=""text-align: center;""><a href=""http://photos.ericbrown.com/p930535970/h7E20D7B0"" target=""_blank"">Buy a copy of Mountains and the Lake</a></p>
<a href=""http://photos.ericbrown.com/p930535970/h7E20D7B0#h7e20d7b0"" target=""_blank"" rel=""attachment wp-att-9627""><img class=""aligncenter wp-image-9627"" src=""http://ericbrown.com/wp-content/uploads/2016/04/Mountains-and-the-Lake.jpg"" alt=""This is a landscape photo of Mount Grinnell from Swiftcurrent lake. There was quite a bit of haze around which made for some interesting lighting and colors."" width=""650"" height=""395"" /></a>

&nbsp;",20160408,http://ericbrown.com/foto-friday-mountains-lake.htm,Foto Friday,
9638,Good data science isn't about finding answers to questions,"<img class=""alignleft size-medium wp-image-9639"" src=""http://ericbrown.com/wp-content/uploads/2016/04/questions-300x199.jpg"" alt=""Good data science isn't about finding answers to question"" width=""300"" height=""199"" />I just finished reading an article over on Fast Company titled ""<a href=""http://www.fastcodesign.com/3059060/how-designers-are-helping-hiv-researchers-find-a-vaccine"" target=""_blank"">How Designers Are Helping HIV Researchers Find A Vaccine</a>.""  The story related in this article is a perfect example of what 'good' data science looks like.  The data scientists and designers worked together to build a platform that made it easy for anyone to dive into data sets, find answers - and more importantly - find more questions.

<a href=""http://ericbrown.com/finding-value-data.htm"">I've said it before</a> - Good data science isn't about finding answers to questions. <strong><em>Good data science is about setting up your data sets, processes and systems to allow you to find more questions</em></strong>.  <a href=""http://ericbrown.com/whats-difference-business-intelligence-big-data.htm"">As I've said before</a>:
<blockquote>Big Data helps you find the questions you don’t know you want to ask.</blockquote>
The designers and data scientists working with the HIV data were working from a similar mindset. From the article:
<blockquote>""We’ve already harmonized the data . . . we’ve lined everything up, put it in the space, made it so you could ask questions you didn’t set out to ask,"" says Dave McColgin, UX design director at Artefact. ""You can sort of stumble into additional questions, if that makes sense.""</blockquote>
This is good data science.

These folks didn't take the data and throw it into a data repository, set up processing systems and technologies and then keep everyone away from it. They didn't hoard the data or the results of any analysis. They opened the data up to everyone to get multiple sets of eyes (and brains) on the data. They focused on data visualization to make it easy to understand and conceptualize the data. They started with the idea that they wanted to see more questions asked then answered. Again...this is good data science.

For those of you who are thinking about data initiatives or currently working with data, make sure you are building your systems and processes to find more questions than answers. Otherwise, you'll be missing out on a good portion of the value of data science.

&nbsp;",20160420,http://ericbrown.com/good-data-science-isnt-about-finding-answers-to-questions.htm,Big Data|Featured,Big Data|data science
9641,Foto Friday - Bluebird at Rest,"A quick capture of a mail bluebird at rest.  He had spent most of the day trying to keep his new fledged babies safe and fed. Captured with <a href=""http://amzn.to/22TAEBu"">Canon 7D Mark II</a> and <a href=""http://amzn.to/1Tn7YhE"">Canon 400 DO L</a> with <a href=""http://amzn.to/1VH2a6G"">1.4x III extender</a>.

[phototext]

&nbsp;

<a href=""https://www.flickr.com/photos/ericbrown/26474461512"" target=""_blank""><img class=""aligncenter wp-image-9642 size-full"" src=""http://ericbrown.com/wp-content/uploads/2016/04/26474461512_8491cf8b1e_z.jpg"" alt=""Bluebird at rest"" width=""640"" height=""364"" /></a>",20160422,http://ericbrown.com/foto-friday-bluebird-rest.htm,Foto Friday,bluebird|Photography
9643,Can you really win if you aren't the best?,"<img class=""alignleft wp-image-9644 size-medium"" src=""http://ericbrown.com/wp-content/uploads/2016/04/be-better-300x296.jpg"" alt=""Can you really win if you aren’t the best?"" width=""300"" height=""296"" />People often say that if you work hard and apply yourself, you'll succeed. But lets be realistic....that isn't always true, especially because everybody has a different definition of 'succeed.'   Sure, you can work hard and apply yourself and become better than you were, but it doesn't mean you'll become the 'best' at something.  That's just not how life works.

Let's say, for example, that you decide to become the world's fastest runner in the 100m race. That's a lofty goal, but unless you are born with a very specific set of genes and start training very young, the probability of meeting that goal is pretty low.  That said, <em><strong>there's nothing stopping you from pushing yourself to become faster than you were yesterday or last week</strong></em>.

If you aren't the 'best' at something, does that mean you can't win at that something (or at life)? Not at all. Even the absolute best have bad days.  Underdogs win all the time, which is why you should always continue to improve and become better than you were because you never know when your chance might come to be ready when the 'best' falters.

If you've not seen or read Moneyball (the <a href=""http://amzn.to/236aMlS"">book is here</a>, the <a href=""http://amzn.to/1rzuYBt"">movie is here</a>), you are missing out. The book talks about how the Oakland A's baseball organization took the 'B' players and built a baseball franchise around them.  I don't recall if there were any of baseball's ""best"" players on the Oakland team at the time, but I do recall that there were a lot of the 'also rans' that many teams didn't think were good enough for their team.

Many people will argue that the real story behind Moneyball is how statistics and data analysis can play a really important role in running a business. These people are correct...these things are important and they were an important part of the Moneyball / Oakland A's story, but the part of the story that many miss is that these 'B' players also worked really hard to become better at what they did.  They didn't just relegate themselves to be also-rans...they kept pushing harder and harder to become better than they were.

The same is true for corporations.  Maybe you don't have a team comprised of the most talented and skilled employees, but if you and your leadership team continue to push yourselves and your people, you (and they) can do wonderful things.  If you build a culture of improvement where the smallest failures aren't punished and show your team(s) that you are constantly improving yourself - and expect the same from them - your team and company will be able to compete. You may not win every time, but you'll be around for the long-haul.

You can win if you aren't the best. Anyone can. You may never be considered the best, but if you continue to try to get better, you'll always be better than you were.

That said, just imagine if you don't push yourself or your team to constantly improve? If you and your team are OK with being average, you'll never have the chance to win.",20160427,http://ericbrown.com/can-really-win-b-players.htm,Leadership|Thinking,Leadership|self improvement
9646,Foto Friday - Burrowing Owls playing Peak-A-Boo,"A capture of a Burrowing Owl Couple checking things out from their hole.  Captured with <a href=""http://amzn.to/1r1VSRy"">Canon 7D Mark II</a> and <a href=""http://amzn.to/1UlzwGs"">Canon 100-400 Mark II</a>.

[phototext]

&nbsp;

<a href=""http://photos.ericbrown.com/p676272281/h77E80DB8"">Purchase a copy of Burrowing Owls playing Peak-A-Boo for your wall</a>

<img class=""aligncenter size-full wp-image-9647"" src=""http://ericbrown.com/wp-content/uploads/2016/04/26686494485_bc84e72eb3_z.jpg"" alt=""Burrowing Owls Playing &quot;Peak-a-boo&quot;"" width=""640"" height=""341"" />",20160429,http://ericbrown.com/foto-friday-burrowing-owls-playing-peak-boo.htm,Foto Friday,burrowing owls|new mexico|Photography
9649,Foto Friday - Sunrise through the Clouds,"This is another capture of a cloudy sunrise over Myrtle Beach. This was captured with a <a href=""http://amzn.to/1V9cK55"">Canon 5DSR</a> and a <a href=""http://amzn.to/24ZLKI5"">Canon 16-35 f/4</a> sitting on a Gitzo 1228 MK2 Tripod.

[phototext]
<p style=""text-align: center;""><a href=""http://photos.ericbrown.com/p930535970/h742E699C#h742e699c"">Buy a copy of Sunrise Through the Clouds</a></p>
<p style=""text-align: center;""><a href=""http://photos.ericbrown.com/p930535970/h742E699C#h742e699c""><img class=""aligncenter size-full wp-image-9650"" src=""http://ericbrown.com/wp-content/uploads/2016/05/p1949198748-3.jpg"" alt=""Sunrise through the clouds"" width=""580"" height=""387"" /></a></p>",20160520,http://ericbrown.com/foto-friday-sunrise-clouds.htm,Foto Friday,Myrtle Beach|Photography
9651,"Don't get ""Theranosed""","<a href=""http://www.kaiserfung.com/"">Kaiser Fung</a><a href=""http://www.kaiserfung.com/""><img class=""alignleft wp-image-9652 size-thumbnail"" src=""http://ericbrown.com/wp-content/uploads/2016/05/maxresdefault-150x150.jpg"" alt=""Don't get &quot;Theranosed&quot;"" width=""150"" height=""150"" /></a> just posted a blog titled ""<a href=""http://junkcharts.typepad.com/numbersruleyourworld/2016/05/tip-of-the-day-dont-be-theranosed.html"">Tip of the day: don't be Theranosed</a>"" where he defines ""theranosed"" as:
<blockquote>Theranos (v): to spin stories that appeal to data while not presenting any data

To be Theranosed is to fall for scammers who tell stories appealing to data but do not present any actual data. This is worse than story time, in which the storyteller starts out with real data but veers off mid-stream into unsubstantiated froth, hoping you and I got carried away by the narrative flow.</blockquote>
I really liked the definition of being 'theranosed', but anyone that's been around long enough knows that this type of activity has occurred for many years and will continue to occur for many more.  In this particular example, a storyteller uses the appeal of data without actually using data to tell a story that led to a multi-billion dollar company valuation.  The people caught up in the story feel like they are being fed data to help back up the story they are being told and gladly go along with the narrative.
<h3>How can you ensure you and your company aren't ""theranosed""?</h3>
Well...I'm not sure you can be 100% safe from being spun stories without data, but you can build a culture of curiosity and questioning that almost ensures that at least someone in your company asks the right question and/or sees through the story being spun.

Additionally, you can build a strong data culture within your business.  Understanding how to use data to make decisions and tell stories can help you spot someone trying to ""theranose"" you. Understanding what it takes to analyze data and build meaningful stories with data will help you see through someone else's BS  very quickly.

If you teams ask questions and dig into the data, you can be sure that you've do everything possible to minimize the possibilities of being ""theranosed.""",20160523,http://ericbrown.com/dont-get-theranosed.htm,Big Data,data|Storytelling
9656,What digital projects should you be chasing?,"<img class=""alignleft wp-image-9657 size-medium"" src=""http://ericbrown.com/wp-content/uploads/2016/07/digital-marketing-300x210.png"" alt=""Chasing Digital Projects"" width=""300"" height=""210"" />I was talking to a CMO today about their current and future plans for digital projects. We were talking about data analytics, customer experience, technology, social media and other topics when the CMO asked what the 'next' project or technology that she and her team should be chasing.

She asked:
<blockquote>We've talked about all data, social, digital transformation, the cloud and everything else...but what should I really be focused on? What projects should my team be chasing for the future?</blockquote>
I couldn't give exact types of projects that her team should be focused on, but I did share my thoughts on the only area that I think make sense for marketing teams to focus on.

That's right...just one area.  If you are going to chase digital, you should chase it in this one area.

<strong><em>The only area marketing teams should be focused on (and chasing) is in improving the experience for your customers.</em></strong> That might be SEO projects, data analytics or a new application, but by focusing on the customer experience, the marketing team is focused on one of the most important aspects of a business. <a href=""http://blog.clientheartbeat.com/why-customer-experience-is-important/"" target=""_blank"">Customer experience is the key to driving engagement and growth</a> for a business and has been called '<a href=""http://www.fastcompany.com/56447/customer-experience"" target=""_blank"">the next competitive battleground</a>.'

If a project doesn't touch the customer experience, there needs to be a very thorough discussion of whether that project is worth taking time and money away from your customer facing digital projects.  There are times when marketing teams need to take on non-customer facing projects, but you shouldn't be out there looking for those projects or chasing those technologies. Let those technologies and projects come to you.
<h4><strong>Chase the projects that are focused on improving the customer experience.</strong></h4>
Whether that is engaging your clients better, improve customer service or eliminating a pain point for clients, those projects will improve your customer experience.

Beyond the customer experience, there are other projects that CMO's can focus on and chase, but I'd argue that anytime you are working on these types of projects, you are not directly improving the customer experience.    There are always going to be knew digital projects and new technologies, but for the CMO and the marketing team, the customer experience should top of mind and a major filter for all new projects and technologies.

Finally, when a new technology or buzzword comes along, take a step back from all the buzz and ask yourself and your team(s) how that technology or approach will improve the customer experience and build competitive advantage for your organization. If that new tech or buzzword doesn't drive customer experience, you probably shouldn't chase it.",20160713,http://ericbrown.com/chasing-digital-projects.htm,Big Data|Digital|Thinking,CMO|Marketing|Marketing Technology
9659,Data Analytics - Prescriptive vs Descriptive,"<img class=""alignleft wp-image-9660 size-medium"" src=""http://ericbrown.com/wp-content/uploads/2016/07/data_analytics2-300x145.png"" alt=""Data Analytics - Prescriptive vs Descriptive"" width=""300"" height=""145"" />You've collected tons of data. You've got terabytes and terabytes of data. You are happy because you've got data. But, what are you going to do with that data?You'll analyze it of course. But how are you going to analyze it and what are you going to do with that analysis? How does data analytics come into play?

Will you use your data to predict service outages or will you use your data to describe those service outages? Your answer to the 'how' and the 'what' questions are important to the success of your big data initiatives.
<h3>Two different approaches to Data Analytics</h3>
There are two basic approaches to data analytics - descriptive and prescriptive. Some folks out there might add a third type called 'predictive,' but I feel like predictive and prescriptive are built on top of one other (prescriptive requires predictive) - so i tend to lump prescriptive and predictive analytics together while others keep them separated.

Let's dig into the two different types of analytics.
<h4><strong>Descriptive analytics</strong></h4>
Descriptive analytics are pretty much what they sound like. Using statistical analysis, you 'describes' and summarizes the data using simple and complex statistical analysis techniques.   Using aggregation, filtering and statistical methods, data is described using counts, means, sums, percentages, min/max values and other descriptive values to help you (and others) understand the data.  <strong><em>Descriptive analytics can tell you what has happened or what is happening now.</em></strong>
<h4><strong>Prescriptive analytics</strong></h4>
Prescriptive analytics are based on modeling data to understand what could happen and, eventually recommend what the next step should be based on previous steps taken.  Using data modeling, machine learning and complex statistical methods, analysts can build models to forecast possible outcomes (e.g., forecasting inventory levels in a store). From that model, additional data can be fed back into the model (i.e., a feedback loop) to then build a prescriptive model to help users determine what you should do given a particular forecast and/or action that occurs.  <strong><em>Prescriptive analytics can help you understand what might happen as well as help you make a decision about how to react.</em></strong>

Both approaches to data analytics are important. You must use descriptive analytics to understand your data. To make that data useful, you should use prescriptive (and/or predictive) analytics to understand how changes within your dataset can change your business.

<strong><em>To use the 'data -&gt; information -&gt; knowledge' <a href=""https://en.wikipedia.org/wiki/DIKW_Pyramid"" target=""_blank"">construct</a>, descriptive analytics gets you some information while prescriptive (and/or predictive) gets you into realm of knowledge.</em></strong>
<h3>Are you Descriptive or Prescriptive?</h3>
In my experience most people today are stuck in the descriptive analytics realm. They are filtering, measuring and analyzing terabytes of data. They understand their data better than anyone ever and they can point to new measures and knowledge gained from this analysis.  That said, they are missing out on quite a lot of value by not diving into prescriptive (and/or predictive) analytical approaches.

When I run across 'data scientists' (using the term liberally), I always ask about modeling, forecasting and decision support techniques.  Many (most) look at me like I'm crazy. They then drive the conversation back towards the things they know about. Filtering, averaging, analyzing, describing data.  They can tell me things like 'average social shares' and 'click-through-rates' but they can't tell me much more than that.  These are absolutely necessary and good pieces of information for an organization to have, but until they are put into action and used for something, they'll not turn into 'knowledge.'

Prescriptive analytics is much more involved than descriptive analytics. Just about anyone can do descriptive analytics with the right amount of tools.  Prescriptive analytics is where you find the real tried and true data scientists. They are the ones building models, testing those models and then putting those models into use within an organization to help drive business activity.

If you are 'doing' big data and are only doing descriptive analytics, you aren't seeing the entire value of big data and data analytics. You need to find a way to move into prescriptive (and/or predictive) analytics quickly.",20160719,http://ericbrown.com/data-analytics-prescriptive-vs-descriptive.htm,Big Data|Data Science|Featured,Big Data|data analytics|descriptive analytics|prescriptive analytics
9663,Data Analytics - The importance of Data Preparation,"<img class=""alignleft wp-image-9664 size-medium"" src=""http://ericbrown.com/wp-content/uploads/2016/07/CIO-Crossing-the-gap-to-big-data-2-300x169.png"" alt=""Data Preparation"" width=""300"" height=""169"" />How many of you would go sky diving without learning all the necessary precautions and safety measures necessary to keep you alive? How many of you would let your kid drive your car without first teaching them the basics of driving?  While not as life-and-death as the above questions, data preparation is just as important to proper data analytics as learning the basics of driving before getting behind a wheel.

Experienced data scientists will tell you data prep is (almost) everything and is the area that they spend the majority of their time.  <a href=""http://bluehillresearch.com/quantifying-the-case-for-enhanced-data-preparation/"" target=""_blank"">Blue Hill research reports</a> that data analysts spend <em>at least 2 hours per day</em> in data preparation activities.  At 2 hours per day, <a href=""http://bluehillresearch.com/attaching-dollars-to-data-prep/"" target=""_blank"">Blue Hill estimates</a> that it costs about <em>$22,000 per year per data analyst</em> to prepare data for use in data analytics activities.

One of the reasons that prep takes up so much time is that it is generally a very manual process. You can throw tons of technology and systems at your data, but the front-end of the data analytics workflow is still very manual.  While there are automated tools available to help with data preparation, this step in the process is still a very manual process.

Data preparation is important. But...what exactly is it?
<h4>The Importance of Data Preparation</h4>
Data prep is really nothing more than making sure your data meets the needs of your plans for that data. Data needs to be high quality, describable and in a format that is easily used in future analysis and has some context included around the data.

There's tons of ways to 'do' data preparation. You can use databases, scripts, data management systems or just plain old excel. In fact, <a href=""http://bluehillresearch.com/quantifying-the-case-for-enhanced-data-preparation/"" target=""_blank"">according to Blue Hill</a>, 78% of analysts use excel for the majority of their data preparation work. Interestingly, 89% of those same analysts claim that they use excel for the majority of their entire data analytics workflow.

As I mentioned before, there are some tools / systems out there today to help with data prep, but they are still in their infancy. One of these companies, <a href=""http://www.paxata.com/"" target=""_blank"">Paxata</a>, is doing some very interesting stuff with data preparation, but I think we are a few years off before these types of tools become widespread.

Data preparation is integral to successful data analytics projects. To do it right, it takes a considerable amount of time and can often take the majority of a data analyst's time. Whether you use excel, databases or a fancy system to help you with data prep, just remember the importance of data preparation.

If you don't prepare your data correctly, your data analytics may fail miserable. The old saying of ""garbage in, garbage out"" definitely applies here.

How focused are you on data preparation within your organization?",20160726,http://ericbrown.com/data-analytics-data-preparation.htm,Big Data|Data Science|Featured,Big Data|data analytics|data preparation|data science
9666,My Plantronics Savi 740 just died...so I bought another,"<img class=""alignleft wp-image-9623 size-medium"" title=""Plantronics Savi 740"" src=""http://ericbrown.com/wp-content/uploads/2016/04/savi_w745-276x300.png"" alt=""Plantronics Savi 740"" width=""276"" height=""300"" />I've written before about my love of for the <a href=""http://amzn.to/2afXAdy"" target=""_blank"">Plantronics Savi 740</a> (see <a href=""http://ericbrown.com/plantronics-savi-w745-headset-a-review.htm"" target=""_blank"">here</a> and <a href=""http://ericbrown.com/revisting-savi-740-headset.htm"" target=""_blank"">here</a>).

Earlier this week, my beloved 740 died.  I'm not quite sure what happened but it just stopped working.  Mind you, it was only 4+ years old...which is something you really don't see much of these days.

For a few minutes, I looked around at different models but Plantronics seems to have kept the 740 as their base model with only minor changes (mostly on how the earpiece is configured). I also looked at a competing product from Jabra (the <a href=""http://amzn.to/2aacJPR"" target=""_blank"">Jabra 9470</a>) but just couldn't bring myself to move away from a device that has worked for me for 4+ years.

So...I ordered another one. It arrived today and I plugged it in, let it charge and went right back to using the best multi-device headset on the market.

If you multiple devices (desk phone, computer/skype/softphone and cell phone), check out the <a href=""http://amzn.to/2afXAdy"" target=""_blank"">Plantronics Savi 740</a>...you won't be disappointed.",20160728,http://ericbrown.com/plantronics-savi-740.htm,Technology,headset|Plantronics Savi 740|Technology
